country,year,ea_id,lat,lon,asset_index,infrastructure_index,n
ng,2015,3212109238,11.6150199084,4.54156296556,2.444723541663514,-0.48404714344135613,4
ng,2015,32121112180,12.3199073143,4.34470881753,0.7987811335475972,-0.6737479786140175,5
ng,2015,32121172554,11.1106189745,4.58047882022,0.816332526476454,0.94925614954053,6
ng,2015,321211922146,11.3020426575,5.50842843729,4.045772326022644,0.8146891696904531,5
ng,2015,321211923956,11.2880018929,5.9197808717,-0.10089855860663388,-0.013703691752860847,1
ng,2015,33333042418,13.7142474624,5.55755290226,-0.04291827128907376,0.2550639949262792,7
ng,2015,33333072688,13.3398965064,5.21448047832,0.8485512349093106,0.18018692693925847,7
ng,2015,33333102476,12.1538731644,4.84744728169,-1.006522667774364,-0.9543905951298512,6
ng,2015,33333111702,13.0813322181,5.28111344582,0.7760098764697587,1.0704135621423327,7
ng,2015,33333132930,13.5555422996,6.24664666703,0.485695860890899,0.14635673228473964,9
ng,2015,3333318230,12.6884287547,4.79902148056,-1.4917795458521987,-0.5781158337790551,5
ng,2015,333332111182,12.9638173024,5.1988185299,2.2562023597956764,1.553331533097952,9
ng,2015,3333323292,12.771416817,4.82385170099,0.06585005539641946,-0.2586686682909813,7
ng,2015,336360121214,11.8718882672,6.03096011092,2.0568168966509237,0.985336312487476,8
ng,2015,33636032978,12.5360340355,6.78546378416,1.8497199748552373,0.6112314461301643,7
ng,2015,33636052240,12.2849957239,6.58707664117,1.5035124335125283,-0.05463353612122843,6
ng,2015,336360621956,12.1411646605,4.98389087398,1.074228293541185,0.664783918049894,7
ng,2015,336360712596,12.1467705869,6.64603847955,1.1120392306738995,1.0180965213619027,7
ng,2015,336360822078,12.5057920973,6.58623261754,1.3356960132505042,0.7862532100178257,6
ng,2015,336361021826,11.3860417188,6.35299796525,1.951580708471467,0.4849307399325784,5
ng,2015,336361211474,12.4204652598,6.22865247517,1.9189447780233788,1.2558717633279037,2
ng,2015,336361321066,11.8433628127,7.07152542576,0.7968625907436893,-0.20776434863413668,8
ng,2015,4110211690,5.09037333332,7.36620770377,1.1742723071254333,2.1517254159653008,9
ng,2015,411021536,5.11421765924,7.3745962586,1.1318853037387457,2.2613549331998923,9
ng,2015,4110421364,5.55555406781,7.611029751,2.999303434588056,1.5743529746657203,8
ng,2015,411052638,5.38520298007,7.5278870437,2.8516554384662274,1.5273186294968708,5
ng,2015,411062880,5.35086568605,7.40188916719,2.0177776762841706,0.847289757594994,6
ng,2015,4110721044,5.31524834074,7.4334346461,2.312429889635625,1.3391812488214727,6
ng,2015,411082904,5.69861467033,7.51949932817,2.183337148994904,1.6936733943155038,6
ng,2015,41110276,5.77121166469,7.7768731363,0.773755727574209,2.279868152198463,1
ng,2015,41111012154,6.29112587931,8.24412304517,1.191377295198416,-2.532027230540998,4
ng,2015,41111022936,5.90239078833,7.88108495188,1.1578285150949101,-1.2708355689138802,6
ng,2015,411110412028,6.32314678579,8.11608584385,1.7229440682359487,1.29320249708714,10
ng,2015,41111042434,6.69118125694,8.13510252436,-0.3208401261242184,-1.6121676985373998,6
ng,2015,41111052100,6.32851769839,7.92322617905,0.9890745686527939,-0.7369982296490528,8
ng,2015,41111062446,6.15062167012,7.94504082969,0.04311442229289985,-2.176579840563594,5
ng,2015,411110721034,6.1357229762,8.19044376243,1.0850847729359137,-1.6121676985373998,6
ng,2015,41111082492,6.47942683802,7.76832453208,1.929542261932772,-0.4877984019315345,9
ng,2015,41111092672,5.92345578983,7.54998693813,2.402898650263662,-0.2838656180404625,9
ng,2015,411111022752,6.39751545303,8.38341221361,0.6851031624399885,-1.8214286098639907,7
ng,2015,41111102714,6.6566194036,8.20003878675,-0.9697698160573098,-1.6029719481905333,5
ng,2015,4111111146,5.14203254737,7.37471602851,2.053354934074484,2.01237436704724,8
ng,2015,411111221952,6.45646508964,7.92548399948,1.1423658001515231,-1.932009743062541,7
ng,2015,4111112278,6.37484011777,7.95872670003,1.3814462905984173,-1.7336574908179427,5
ng,2015,41111132954,6.09841937207,7.80601488159,1.2610242078069236,-2.0034178734856,7
ng,2015,411151670,5.53545594433,7.53153560163,3.213746930237539,2.115113205612969,7
ng,2015,411172560,5.91892832509,7.42249845731,1.7080483719658177,0.9547530401219857,6
ng,2015,414140121116,5.97697115544,7.69542430371,0.8698831315414712,-2.2780559104494946,6
ng,2015,4141403134,6.47041667546,7.48763101682,5.1034932830399375,1.3681759577747614,5
ng,2015,4141404196,6.45550212441,7.47905887095,-0.2673849576005761,0.15167259629984817,7
ng,2015,41414062694,6.366917857,7.22449517406,1.3642793169552336,-1.8563054284184224,6
ng,2015,4141407268,6.68239350802,7.29851954082,0.864655139226848,-0.8649977782578727,4
ng,2015,414140821996,6.94978053571,7.4785457797,1.396161424684907,-0.6391587358534341,4
ng,2015,41414082968,6.98925008423,7.44972717968,0.2219152691820991,-1.6925860509449524,6
ng,2015,41414102236,6.76793731983,7.64815866874,3.6303147044910964,-1.5288582130438308,3
ng,2015,414141121066,6.24318997534,7.61718158261,0.35619253101952864,-1.5590182678570321,4
ng,2015,414141312578,6.78580876206,7.4526490073,2.1675303367102043,-2.013086578981254,6
ng,2015,41414132670,6.92189164454,7.3908807764,1.2423674333869164,-1.1418242468489048,4
ng,2015,41414152156,6.92659672268,7.53273181216,3.2912781249930236,0.7950892169007885,6
ng,2015,41414152952,6.82742963208,7.44800231149,2.912383307285328,-0.34730386395502594,7
ng,2015,414141622314,6.28524505144,7.31597545017,2.1022691633215063,-1.1429410000612357,7
ng,2015,41616012954,5.50002620235,7.20142229471,1.1779528736871079,0.8688377971329777,8
ng,2015,416160221576,5.56220655235,7.34072478152,2.9761033483855877,1.3391812488214727,7
ng,2015,41616032158,5.65672719049,7.32275326356,1.244272550897641,0.4988381764662315,8
ng,2015,41616052180,5.91776306029,7.08737420747,1.4827543701578998,0.037377917888269684,7
ng,2015,41616062590,5.83737244027,7.15281867916,1.8882760314765392,0.008748355651231235,8
ng,2015,416160821104,5.54243058617,7.18849715679,4.260600271834261,0.8381852959767558,6
ng,2015,41616092738,5.72024007766,7.24106174919,2.898269044060282,0.7177223002975386,7
ng,2015,416161021006,5.67943596365,7.08250261971,0.9971356327564725,0.19717577947650067,6
ng,2015,41616122108,5.37543571206,7.08733204974,1.1571812961039536,0.5160802083666063,8
ng,2015,41616122414,5.45868572043,7.22201733456,2.799390559460565,0.7961424128412192,9
ng,2015,41616132440,5.7463142697,6.98741725027,1.2608379213298624,-0.38164242829770945,5
ng,2015,41616162296,5.59093085015,7.36813000489,3.333983508305479,1.3299246393221873,9
ng,2015,416161821060,5.32569602757,6.89672161071,0.828393139399545,0.5413905817583861,6
ng,2015,41616202106,5.8341944655,7.01780657473,1.824763194477115,0.8381852959767558,6
ng,2015,4161622218,5.28795684803,6.99396887212,1.9767394481285971,1.2083348097534619,9
ng,2015,41616241136,5.78882325094,6.91399612712,2.815975073969643,1.1326523674523417,5
ng,2015,41616241286,5.66488837725,7.04132994795,5.584794229790747,1.5420309153587448,4
ng,2015,416162521210,5.5223818305,7.04931503016,1.317874732369031,1.527318629496871,5
ng,2015,416162621546,5.44315706398,7.05253754146,2.8167227797248624,2.2715372036491064,10
ng,2015,4440111460,6.00420085033,7.05712166484,4.356527673057376,1.3008656223761954,6
ng,2015,444011738,6.02557845775,7.02851464405,2.0988878251762118,1.0993285732549138,5
ng,2015,4440122106,5.98776036565,7.09183471113,4.517799690787508,1.5014609820512905,10
ng,2015,4440221080,6.30707299833,6.97017505862,2.271362527508604,-0.17814796760474805,6
ng,2015,444032836,6.35401498931,6.83825461618,1.715860147538569,0.7740336237058254,4
ng,2015,444052484,6.31316440344,6.96516116294,2.0251015964491743,1.098927892781743,7
ng,2015,444052722,6.29487701088,7.06416881346,2.3612865779036616,1.2843664902041771,6
ng,2015,444072796,6.55332176691,7.02906000742,1.7382323345035788,-1.424030317862002,5
ng,2015,4441013192,6.13080945767,6.95268589556,2.348629912302116,1.3978703370964374,8
ng,2015,4441013414,6.1245359666,6.94962416146,1.9164423871229108,1.1910392778048788,7
ng,2015,4441024036,6.10526707784,6.91715445736,3.5357257446716073,1.911491092455504,6
ng,2015,4441111486,6.07262558501,6.83932595204,2.6111976553417384,1.570971765767969,10
ng,2015,4441221606,5.87050766081,6.89768044152,2.308001606778363,1.5297095639066776,9
ng,2015,4441222592,5.8249809823,6.86724219974,1.7119233080250165,1.1668358871906883,10
ng,2015,4441321540,6.16779029063,7.00668904073,2.427679585680363,1.7480077074897387,9
ng,2015,4441412176,5.98466768886,6.90304610994,1.9257971036740424,2.01345748440104,6
ng,2015,4441512108,5.92433724341,6.99014119434,0.9767856717891559,-0.22863025680684426,3
ng,2015,444161616,6.11297496554,6.77271141087,0.29419731468684956,2.3620902901244065,8
ng,2015,444171678,6.13830921581,6.79309260454,2.1231283131527134,1.8413500832600973,9
ng,2015,44418144,6.1285244189,6.77187514997,0.9873035970318113,1.9509796004946889,9
ng,2015,444192296,6.10137761736,7.18988708702,2.6272113878631114,0.7540072246513736,9
ng,2015,444211800,6.24153758762,6.9368284516,2.507588659301852,1.149388160955659,7
ng,2015,51010012172,6.39885088562,6.56869108498,1.4310995990485262,1.5420309153587448,4
ng,2015,51010051662,5.75004501547,6.00057874843,1.6751098250207341,1.4922055006090253,9
ng,2015,510100521374,5.62819774804,5.92368425969,0.6609264575124888,0.5024625150853925,5
ng,2015,510100711166,6.13508730788,6.27951537976,0.7486881464653966,1.286031818141105,4
ng,2015,510100821314,6.11554285941,6.17661906842,2.538317978173148,1.2267433430164083,7
ng,2015,510100821718,6.12719827759,6.19491690513,1.8538944074909447,1.5764344427389119,5
ng,2015,5101010220,5.49303723775,6.22086915373,1.0074364699237066,1.757264316989024,9
ng,2015,51010122936,5.68062519373,6.4106027931,1.7888026622538038,2.279868152198463,7
ng,2015,5101014280,6.44305604944,6.58324477885,1.4967194078492725,1.0774348076370415,8
ng,2015,51010181634,5.4978516061,5.82187907485,2.1635646330795586,2.1976460142725194,8
ng,2015,51010182898,5.41868312062,5.75708490409,1.2017665602199865,1.1747369729695858,2
ng,2015,5101020138,5.54711501136,5.8168929288,1.0169340632309816,1.9663058510727998,9
ng,2015,51010212120,5.92350211798,6.26530576313,1.0618826754491997,1.8643394591272637,6
ng,2015,510102521774,5.51610389484,5.70809600899,2.1509627956004156,1.8635798359699436,7
ng,2015,512120212146,6.38063010312,5.58461144938,1.6585542877048673,2.0708266181146877,9
ng,2015,512120212710,6.33665067996,5.59674395675,1.4462455441827058,1.5982220117283175,8
ng,2015,51212042736,6.65726327818,6.26200391636,1.928126086092157,0.5601570882841634,7
ng,2015,51212082526,7.2775054367,6.27529360525,1.5039406742337857,-0.01958872272306872,9
ng,2015,51212102462,6.43267960199,6.19725881709,3.4719320418112254,0.6071411670989884,7
ng,2015,512121112220,6.31723421115,5.65757847009,2.0074915393458492,1.9271105634320917,8
ng,2015,512121112856,6.30995278146,5.69852872786,1.8770609091775865,1.728533597605046,9
ng,2015,512121211392,6.35671357662,5.63477919828,0.9358051697974794,1.5227207543234376,10
ng,2015,51212142452,6.51633680839,5.67282952693,-0.19565184685582412,0.3151848599509135,4
ng,2015,51212162618,7.03818788075,6.06581164329,-0.44835892178695325,-0.6666131123890485,8
ng,2015,532320122034,4.82822094307,6.65565833534,2.6890101433490363,0.929461325697858,7
ng,2015,5323202284,5.14601648677,6.61622345941,1.78216842558201,0.09259516960787462,6
ng,2015,532320322644,5.01417184373,6.54474998558,1.4597608941489562,0.8688377971329776,6
ng,2015,53232041346,4.74375535836,6.77709985593,0.7020359020620615,0.8063599132266265,3
ng,2015,53232062276,4.77589652323,6.83958672566,2.216223853949405,2.2913628401320465,4
ng,2015,532320721464,4.45926022726,7.28658389848,0.26567260801857356,-0.6484914192932433,4
ng,2015,532320822244,4.75394354132,6.72883700328,0.3912311308553106,1.2295517315868814,3
ng,2015,532320911208,4.81152822621,7.13539967261,1.8188516897550364,2.326852231013288,7
ng,2015,532321021692,4.87619045073,6.83123796352,2.35834538773755,1.4959623993843045,6
ng,2015,53232122314,4.66379708075,7.33236455293,-0.37195113892800946,-0.6645522282671509,5
ng,2015,53232132128,5.08014972082,6.81685134062,3.6964636687160533,1.809524700509968,6
ng,2015,532321511896,4.83911362418,6.97727467892,1.5223854150530296,2.177901760252927,6
ng,2015,532321512978,4.86001819643,7.05859914566,2.6435719116653464,2.1702386349638716,6
ng,2015,532321514712,4.80794322157,6.97305168438,1.8569350068396353,2.0328392892314238,3
ng,2015,532321621184,5.25625865911,6.61941404124,2.4143673898371767,0.7612301897532725,7
ng,2015,53232182296,4.78786348202,7.10753851126,0.03664179586410308,0.712056646570146,3
ng,2015,53232212132,4.84991665216,7.37144906773,2.6813190571292846,2.011100465519323,7
ng,2015,532322211624,4.76758083369,6.98822760384,1.3039427527511522,2.3164113246099935,9
ng,2015,532322212780,4.78376024056,7.02096866736,1.91773768528354,1.809524700509968,8
ng,2015,53232232390,4.74700605661,7.30371647702,3.550267535280128,0.7657882878336418,4
ng,2015,53232232578,4.76075978363,7.16499712449,-0.6927461959869528,-1.566188946803067,1
ng,2015,5330111198,4.96466286575,7.8047042472,4.493650465589628,1.1338043084586675,9
ng,2015,5330521542,5.08858328195,7.73858652865,3.458081633905616,1.5743529746657203,4
ng,2015,5330524,5.15341945792,7.59318224517,1.6218752508368965,0.9547530401219857,3
ng,2015,533071634,4.86465103466,7.84994924205,4.816972093060131,1.6757778079343564,8
ng,2015,533092478,4.93447621662,7.96732908139,2.1638331038255627,0.8514848021698941,7
ng,2015,53312220,5.276399221,7.72157200275,3.403636908910244,0.9686379543709138,4
ng,2015,53313270,4.68817896818,7.70875490803,1.0323959252072115,1.6527435499471361,3
ng,2015,533162874,5.07826901425,7.91162660924,4.165524352824405,1.6919388375878441,8
ng,2015,5331821136,4.62396354007,7.77168188394,1.509771312247604,1.0998155111434889,6
ng,2015,533212364,4.7633914725,7.93659582805,3.9849867993551356,1.310045576714848,7
ng,2015,533232580,4.8273254021,8.08266879664,5.4947786127695535,1.638858635698208,6
ng,2015,53326274,4.94791457045,7.7583190461,2.713333205156956,1.05140376608067,8
ng,2015,533292696,4.9211152487,8.02685220823,3.4851905815253446,1.5273186294968708,5
ng,2015,5333112322,5.01159047312,7.94962641359,5.65242754285479,2.2761350788225396,10
ng,2015,533311516,5.05646571817,7.91862324541,2.611885393075418,1.3133236013758924,5
ng,2015,566012640,4.32871914124,6.30817186855,0.23878641471279993,0.6225187115285893,7
ng,2015,5660221356,4.96425337683,5.77154382849,0.10359734364728364,0.6660778948358131,3
ng,2015,566052162,4.78973914833,6.30791226865,0.6486639778744404,1.0726543203621244,7
ng,2015,5660621372,5.1415701422,6.07837594951,0.9680452204186681,0.011183464086629957,3
ng,2015,5660721892,4.70728140817,6.08810279067,2.8323109516224463,1.3023982474340066,5
ng,2015,5660813978,5.26959130436,6.30405776041,-0.7216179895694323,-1.988442459888196,5
ng,2015,566082748,4.93711593292,6.36422666906,0.23340349212297967,0.47010145663227354,8
ng,2015,599012398,5.93434596942,8.14702576943,0.10028083873606142,-0.5421925579325078,4
ng,2015,59903248,5.05398782837,8.42242009772,1.3036644756389404,0.7237753261114743,6
ng,2015,599052978,6.71628234929,8.94761488299,2.379107055426438,0.6842868180722896,3
ng,2015,5990721446,6.48675916551,9.15791712715,2.7820933551822375,1.2917791621078967,8
ng,2015,599081278,5.05073911243,8.33941410449,0.7260297749898914,0.6434593219826029,7
ng,2015,599102200,5.94843768037,8.91209387381,-1.5065375289934158,-1.566188946803067,2
ng,2015,599122102,6.69323689452,9.22460085821,3.3663726234981795,2.008421286029496,5
ng,2015,5991322266,6.15849115609,8.36649395856,-0.25573050320275503,-1.377582413490106,3
ng,2015,5991421746,6.50038534186,9.1464710572,2.3952693121321462,0.8458484212658112,2
ng,2015,5991511390,5.10748991826,8.18243277741,-0.4859049734165424,0.37072451694662617,3
ng,2015,5991621068,6.50579840795,8.87016201696,5.287393850948675,0.8549528828840496,6
ng,2015,5991711254,5.817367247,8.08849790176,2.479114011364801,1.1445769181563843,4
ng,2015,599182834,6.80038984022,8.92703039084,-0.42431971914981126,-1.812855360580898,4
ng,2015,613130111206,7.61626984968,5.20515120732,2.067220981674623,1.5524446010454411,8
ng,2015,61313031626,7.72299962882,5.7230213615,0.6218699720275844,0.03561417628297914,6
ng,2015,613130511232,7.60165054852,5.00019484456,1.2505047213991123,-1.052449031790677,7
ng,2015,6131305210,7.83990187571,4.92200036268,1.2355467378189962,-0.19035274161373567,7
ng,2015,61313071268,7.62206362788,5.37763959247,1.5009729739382514,0.5423825779805671,5
ng,2015,61313092674,7.88418905546,5.00894494098,-1.1922138461594778,-2.223966050210616,6
ng,2015,613131011300,7.49600299304,5.22505704647,0.02490344655336733,-0.5421925579325078,3
ng,2015,613131416,7.46485632748,5.4293907403,0.9977380452348602,-0.604170195563656,7
ng,2015,62424011766,6.63036521164,3.31816332437,0.6867784447436105,2.1389159157539885,7
ng,2015,624240311588,6.64530644829,3.30560856778,1.5059353368131534,2.0167573108354437,5
ng,2015,624240313592,6.60106374452,3.30792972603,0.3815643661786682,2.345645862539218,5
ng,2015,62424031674,6.65330181734,3.26893565308,0.8982524625619557,2.2679667971279533,7
ng,2015,624240317586,6.50189424991,3.24117564542,0.98200998632119,2.1976460142725194,8
ng,2015,62424051134,6.47669421647,3.35082050227,0.2805741759921809,1.29320249708714,7
ng,2015,62424072396,6.65413238327,3.83758150929,0.20337916627775032,0.016954449688461787,9
ng,2015,624240812074,6.50045244209,3.59690898231,1.7337056857185398,2.038949082387424,8
ng,2015,62424111788,6.59894318499,3.32829954463,1.3266910790640791,2.1976460142725194,4
ng,2015,624241212798,6.60385096475,3.49602227601,0.05540888240650193,1.2512117669287377,8
ng,2015,62424131306,6.58890953692,3.37870207828,0.7519062903749593,1.9978380134244522,8
ng,2015,62424151696,6.49837750849,3.38904971244,0.19045339983690224,2.0682722430183356,6
ng,2015,62424171112,6.50720123836,3.19201461276,-0.2916527911250497,0.8780335474798443,10
ng,2015,62424171924,6.45554810442,3.1662651602,0.31699528935307664,2.011100465519323,7
ng,2015,624241811770,6.49678035701,3.31637263591,0.40496123571825393,2.133582953788383,7
ng,2015,62424191330,6.53433439066,3.38757029698,0.37648837850146794,2.279868152198463,6
ng,2015,62424201402,6.49296228892,3.31885987407,0.3646259206678707,2.1702386349638716,3
ng,2015,62727011506,7.17049054387,3.33525624451,1.0254287473579613,2.046183189263638,7
ng,2015,627270311076,6.70744963598,3.28768108533,1.6047815823014984,1.9271105634320917,8
ng,2015,627270311612,6.70773000195,3.24220248127,0.534485371242719,1.4713034653663846,8
ng,2015,62727042204,7.2095517303,3.01948250285,0.20649464474945795,0.48035403418121764,3
ng,2015,627270711410,6.69062278476,3.29377484926,0.7258920227916099,1.6919388375878441,8
ng,2015,627270712136,6.66794394016,3.32278630171,1.1833795706545562,1.715456010172269,5
ng,2015,627270911646,6.94607655044,3.91648964653,-0.06764851762523275,0.5514439333627865,4
ng,2015,62727111710,6.81385092027,3.9216782682,0.7337136748207713,1.7741609755137877,8
ng,2015,62727122110,6.9622348347,3.65447486882,0.017418256830771424,0.8480104257595854,4
ng,2015,62727152752,7.01328752039,3.5581495363,-0.06012284441609516,-0.8606737692703244,4
ng,2015,62727192100,7.00887166636,3.80461643473,0.24399298665692926,-0.5355962892347609,5
ng,2015,62828022566,7.62842757176,5.73993434174,0.6421940564576604,-0.11638652164916263,6
ng,2015,62828041340,7.4784735717,5.7386355919,0.31569305208029824,1.809524700509968,4
ng,2015,62828061164,7.29990524986,5.1701071426,2.0090392088031406,1.6393330806912891,8
ng,2015,62828061802,7.25862807651,5.20721888525,1.1281420337584682,1.308528747665251,3
ng,2015,628280721266,6.19155497242,5.06145630033,1.1869774603226655,-0.8596181758358078,10
ng,2015,628281013722,6.01584229399,4.88254321566,2.326019871020578,-0.0408157355561191,8
ng,2015,628281022394,6.21969774922,4.65801363847,1.0672275568710345,-0.9850430962860731,9
ng,2015,62828112588,7.24489609069,4.83166821641,-0.8083973256315711,-1.4323971721074018,6
ng,2015,62828132612,6.79027591066,4.4881754665,-0.0614944974677612,-1.3105580463337363,7
ng,2015,628281411876,6.49405351597,4.74113115164,1.0494658662270906,1.6335857367244975,4
ng,2015,628281521164,7.21541359549,4.9475451581,0.6203393603851477,-1.596841447959289,3
ng,2015,628281612302,6.92855674353,4.79402894454,-0.4550912048513509,-1.596841447959289,6
ng,2015,628281623944,7.02536234292,4.65917597699,0.864547953928624,-0.8504224254889411,5
ng,2015,629290211028,7.63424970989,4.25444689504,0.5074113417468372,-0.7482915765311794,6
ng,2015,629290511096,7.9085792557,4.68735434357,0.16607296569596172,1.7678699577631833,2
ng,2015,62929051384,7.93123660997,4.71991263524,0.03336923910726803,-0.5560774721814359,6
ng,2015,62929092220,7.84630300853,4.52226616826,-0.23423132600914642,-0.9168585203191584,8
ng,2015,62929101350,7.49739372718,4.53769734933,1.4294895566323031,2.1022610403335142,9
ng,2015,62929111746,7.46997710189,4.56649950107,1.036808735286288,1.0804581446063286,7
ng,2015,629291121870,7.42542311313,4.5521340059,-2.249386034305822,-2.0595217743587284,8
ng,2015,62929141214,8.0419742501000009,5.04121203164,1.9619825194772649,0.8420615611731129,7
ng,2015,62929181952,7.63633308132,4.7885729038,2.3615659460917824,1.7865353246428017,2
ng,2015,629292011210,7.37946116473,4.17270774675,-0.005686643251201029,-1.1416580977511488,5
ng,2015,62929201506,7.37786817355,4.18305513144,0.39174926794570336,0.5257206808818533,5
ng,2015,629292021628,7.35893181932,4.39502249912,-0.4166679111654909,-1.8950774985068415,6
ng,2015,62929231396,7.77312939035,4.78598293313,0.7978073075738306,0.25754210900000785,7
ng,2015,629292321126,7.79737988888,4.77880287277,1.295266716771081,-0.22479869416231654,8
ng,2015,629292711124,7.76981625019,4.56251682285,0.511366961292874,1.2873118258318315,9
ng,2015,629293011300,7.75268334939,4.55402517616,-0.3172246274006277,0.6491878021324924,9
ng,2015,629293011418,7.75799548621,4.5611510431,0.8654099347400386,0.43942418981285014,6
ng,2015,62929301530,7.75634569439,4.54948169538,0.5611549379368224,-0.37513406415753037,6
ng,2015,630300211264,7.53436805391,3.92693336156,1.491992473485269,0.5648992847386873,8
ng,2015,630300211310,7.52376225446,3.89493785503,1.0852550713128255,1.7158078746504413,4
ng,2015,63030042216,8.32841838002,3.56125462387,-0.42196103423149234,-1.3723150229708412,5
ng,2015,630300512870,7.39648950533,3.98182282721,1.490801445826249,1.5352025691450664,8
ng,2015,630300512942,7.37355391494,3.98900585707,2.4204937108774174,1.8635798359699436,7
ng,2015,630300711624,7.39917871104,3.91948742003,0.37434094743306523,-0.03749915009875106,7
ng,2015,630300911642,7.35808994871,3.91623048611,0.8564438077077557,0.9261234860832104,5
ng,2015,63030091764,7.37200520944,3.91770305651,2.2662555000419817,0.5876873195543972,4
ng,2015,630301011762,7.38892819652,3.89482817894,0.15329736844417607,0.9949664465395874,3
ng,2015,63030122334,7.54685598907,3.53921050284,-1.930322196631563,-2.5528546019143903,1
ng,2015,63030142120,7.58639772801,3.56382399982,-0.4855353869677185,-2.429521395025475,8
ng,2015,630301521688,9.08945959452,3.78671717101,-1.1360043984548756,-1.566188946803067,6
ng,2015,63030161390,7.98153287211,3.59347717923,-1.1210158173714557,-1.3955731887673017,5
ng,2015,63030182914,7.95773268283,3.15073058731,-2.1429356794985917,-2.5528546019143903,3
ng,2015,63030201322,7.43163396744,3.95127212797,3.399815971555769,2.279868152198463,4
ng,2015,63030232622,7.87623366503,4.13359234294,0.6125006852197026,-1.482879461309498,2
ng,2015,630302411406,7.31804344148,3.89513103445,1.9857132758137677,1.6220910487909144,6
ng,2015,630302411924,7.30081530784,3.86898330777,2.2749948669253466,1.9884663308384996,10
ng,2015,630302512052,7.35828832308,3.9598512318,1.2858008502239138,1.1850922261671886,7
ng,2015,63030301946,7.86320958848,3.91913721389,1.1887988820178075,-0.04615760789618817,5
ng,2015,630303211088,8.67984677076,3.39735353797,1.9719627709044858,0.40320596594287317,7
ng,2015,63030322520,8.65495911471,2.96908456774,-0.91072560634222,-1.566188946803067,3
ng,2015,63030332554,8.1299959029,4.3959858225,-1.0835652960355846,-1.9608552088475963,5
tz,2008,0101014002,-5.085750102996826,35.85438919067383,-0.2773232367105737,1.2558717633279037,2
tz,2008,0103013004,-6.177249908447266,36.47574996948242,0.3550543019283865,1.5847603150316782,4
tz,2008,0103013301,-6.229619979858398,36.413330078125,0.4722556374761903,1.1615684966714233,3
tz,2008,0104017304,-6.391560077667236,35.896209716796875,-0.20873932247088373,1.0914274874760164,2
tz,2008,0104031001,-6.375259876251221,35.648250579833984,1.4188166918602885,1.2558717633279037,2
tz,2008,0104038003,-5.953279972076416,35.244380950927734,-0.7727559591281434,1.1462422460933122,3
tz,2008,0105009003,-5.993730068206787,35.85197830200195,-0.24169163744325856,1.2558717633279037,3
tz,2008,0105010004,-5.947810173034668,35.91746139526367,-1.8757599102970202,1.5847603150316782,1
tz,2008,0201010001,-3.2043800354003906,35.928199768066406,-0.32757153622389523,0.17372995996619278,2
tz,2008,0201011001,-2.9963901042938232,36.01396179199219,-2.861748154189773,-1.2373003950992927,4
tz,2008,0202011303,-3.350909948348999,36.89004135131836,0.08880629892250981,1.5847603150316782,3
tz,2008,0202012001,-3.4244000911712646,36.839698791503906,-0.004649320952517221,1.153905371382368,6
tz,2008,0202024305,-3.4163401126861572,36.64162826538086,-1.0448003784931752,1.5847603150316782,3
tz,2008,0203009002,-3.4803199768066406,36.70206832885742,-1.1206208381828853,0.6440734116546879,3
tz,2008,0203010357,-3.3751299381256104,36.68608093261719,1.4694009706368154,1.5847603150316782,1
tz,2008,0203013019,-3.3864200115203857,36.65679168701172,1.4694009706368154,1.5847603150316782,1
tz,2008,0203014016,-3.3748600482940674,36.67036056518555,-1.8757599102970202,1.5847603150316782,1
tz,2008,0204001001,-3.3641300201416016,35.80253982543945,-0.5421946738870999,0.5622137229179528,3
tz,2008,0204001002,-3.372189998626709,35.707210540771484,0.6384414388329702,1.5847603150316782,1
tz,2008,0205010001,-3.210510015487671,35.35704040527344,-1.1998290905820828,-1.2373003950992927,1
tz,2008,0301006003,-3.196660041809082,37.615379333496094,2.01626640726656,1.5847603150316782,3
tz,2008,0301012002,-3.1111600399017334,37.596439361572266,-0.3524572590007537,1.161903605698254,7
tz,2008,0301014002,-3.0966598987579346,37.63920974731445,-1.0689446008199162,1.5847603150316782,3
tz,2008,0302004003,-3.640010118484497,37.655879974365234,2.069222609166802,1.7678699577631836,2
tz,2008,0302007301,-3.786530017852783,37.71141052246094,1.0432598278756653,1.5847603150316782,2
tz,2008,0303014001,-4.366889953613281,38.05556106567383,-1.0448003784931752,1.5847603150316782,1
tz,2008,0303023303,-4.341030120849609,37.843849182128906,-1.0448003784931752,1.5847603150316782,1
tz,2008,0304002001,-3.2631099224090576,37.576988220214844,0.7993036114345924,1.5847603150316782,4
tz,2008,0304014003,-3.330019950866699,37.38288116455078,0.4741100648508447,1.114416863343183,2
tz,2008,0304031003,-3.309959888458252,37.473690032958984,1.4861426004398317,1.5198524827450237,5
tz,2008,0305004002,-3.2054100036621094,37.1875114440918,0.6192617430967813,1.5847603150316782,6
tz,2008,0305010004,-3.310029983520508,37.06694030761719,-1.122314734537629,0.17372995996619278,4
tz,2008,0305013005,-3.3254899978637695,37.160099029541016,1.5973630825506173,1.4299467285537077,5
tz,2008,0401027004,-4.718560218811035,38.284358978271484,0.07025324848477,1.5847603150316782,3
tz,2008,0402008352,-5.1726298332214355,38.471920013427734,-1.0492482606058002,1.1900940529871489,5
tz,2008,0403009003,-5.077310085296631,38.59897994995117,0.5878571600564437,1.2558717633279037,2
